Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.00039352	5.80	121.300	0.095	0.00	0.000	3.26	0.260	5.80	121.50	0.097	5.80	121.300	0.094	53.0	0.0	0.0	59.9	10.900
0.00040509	5.90	121.400	0.095	0.00	0.000	3.28	0.262	5.90	121.50	0.097	5.80	121.300	0.094	52.0	0.0	0.0	60.0	11.200
0.00041667	5.90	121.400	0.095	0.00	0.000	3.29	0.263	5.90	121.50	0.095	5.90	121.400	0.093	52.0	0.0	0.0	60.0	11.200
0.00042824	5.90	121.400	0.084	0.00	0.000	3.30	0.263	5.90	121.50	0.097	5.90	121.300	0.084	55.0	0.0	0.0	60.0	10.600
0.00043981	5.80	121.500	0.083	0.00	0.000	3.29	0.262	5.90	121.50	0.084	5.80	121.400	0.081	53.0	0.0	0.0	60.0	10.900
0.00045139	5.70	121.400	0.082	0.00	0.000	3.28	0.262	5.80	121.50	0.083	5.70	121.400	0.081	60.0	0.0	0.0	60.0	9.500
0.00046296	5.60	121.400	0.081	0.00	0.000	3.27	0.261	5.70	121.50	0.082	5.60	121.400	0.081	58.0	0.0	0.0	60.0	9.500
0.00047454	5.50	121.400	0.082	0.00	0.000	3.27	0.261	5.60	121.50	0.082	5.50	121.400	0.081	57.0	0.0	0.0	59.9	9.500
0.00048611	5.40	121.500	0.083	0.00	0.000	3.26	0.260	5.50	121.50	0.084	5.40	121.400	0.081	58.0	0.0	0.0	60.0	9.200
0.00049769	5.40	121.400	0.082	0.00	0.000	3.25	0.260	5.40	121.50	0.084	5.40	121.400	0.081	55.0	0.0	0.0	59.9	9.800
0.00050926	5.30	121.500	0.081	0.00	0.000	3.24	0.259	5.40	121.60	0.083	5.30	121.400	0.081	57.0	0.0	0.0	60.0	9.200
0.00052083	5.20	121.600	0.073	0.00	0.000	3.23	0.258	5.30	121.60	0.083	5.20	121.400	0.073	54.0	0.0	0.0	59.9	9.500
0.00053241	5.10	121.500	0.075	0.00	0.000	3.21	0.256	5.20	121.60	0.075	5.10	121.500	0.072	57.0	0.0	0.0	60.0	8.900
0.00054398	4.90	121.500	0.076	0.00	0.000	3.20	0.255	5.10	121.50	0.077	4.90	121.400	0.074	58.0	0.0	0.0	60.0	8.400
0.00055556	4.80	121.600	0.077	0.00	0.000	3.18	0.254	4.90	121.60	0.077	4.80	121.500	0.076	55.0	0.0	0.0	60.0	8.700
0.00056713	4.80	121.500	0.074	0.00	0.000	3.17	0.253	4.80	121.60	0.078	4.80	121.400	0.074	53.0	0.0	0.0	60.0	8.900
0.00057870	4.70	121.400	0.075	0.00	0.000	3.15	0.252	4.80	121.60	0.076	4.70	121.400	0.073	54.0	0.0	0.0	60.0	8.700
0.00059028	4.50	121.600	0.073	0.00	0.000	3.14	0.251	4.70	121.60	0.075	4.50	121.400	0.072	53.0	0.0	0.0	60.0	8.400
0.00060185	4.50	121.500	0.074	0.00	0.000	3.12	0.249	4.50	121.60	0.075	4.50	121.400	0.073	53.0	0.0	0.0	60.0	8.400
0.00061343	4.40	121.700	0.076	0.00	0.000	3.11	0.249	4.50	121.70	0.078	4.40	121.500	0.074	50.0	0.0	0.0	60.0	8.700
0.00062500	4.40	121.700	0.075	0.00	0.000	3.10	0.248	4.40	121.70	0.076	4.40	121.500	0.075	50.0	0.0	0.0	60.0	8.700
0.00063657	4.40	121.500	0.072	0.00	0.000	3.09	0.247	4.40	121.70	0.075	4.40	121.500	0.072	50.0	0.0	0.0	60.0	8.700
0.00064815	4.30	121.700	0.073	0.00	0.000	3.07	0.245	4.40	121.70	0.075	4.30	121.500	0.072	51.0	0.0	0.0	60.0	8.400
0.00065972	4.30	121.600	0.073	0.00	0.000	3.06	0.245	4.30	121.70	0.075	4.30	121.600	0.072	51.0	0.0	0.0	60.0	8.400
0.00067130	4.20	121.600	0.074	0.00	0.000	3.05	0.244	4.30	121.70	0.075	4.20	121.500	0.072	50.0	0.0	0.0	60.0	8.400

