Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.00039352	5.10	121.700	0.075	0.00	0.000	3.50	0.279	5.30	121.70	0.076	5.10	121.600	0.074	55.0	0.0	0.0	60.0	9.200
0.00040509	5.00	121.700	0.074	0.00	0.000	3.46	0.277	5.10	121.70	0.075	5.00	121.600	0.073	59.0	0.0	0.0	59.9	8.400
0.00041667	4.90	121.700	0.074	0.00	0.000	3.44	0.274	5.00	121.70	0.076	4.90	121.600	0.074	56.0	0.0	0.0	60.0	8.700
0.00042824	4.80	121.700	0.075	0.00	0.000	3.41	0.272	4.90	121.70	0.075	4.80	121.600	0.074	55.0	0.0	0.0	60.0	8.700
0.00043981	4.60	121.600	0.074	0.00	0.000	3.38	0.270	4.80	121.70	0.075	4.60	121.600	0.073	54.0	0.0	0.0	60.0	8.400
0.00045139	4.50	121.700	0.073	0.00	0.000	3.35	0.268	4.60	121.70	0.074	4.50	121.600	0.072	51.0	0.0	0.0	60.0	8.700
0.00046296	4.50	121.600	0.074	0.00	0.000	3.33	0.266	4.50	121.70	0.074	4.50	121.600	0.073	53.0	0.0	0.0	60.0	8.400
0.00047454	4.40	121.700	0.073	0.00	0.000	3.31	0.264	4.50	121.70	0.074	4.40	121.600	0.072	52.0	0.0	0.0	60.0	8.400
0.00048611	4.30	121.700	0.074	0.00	0.000	3.30	0.263	4.40	121.70	0.074	4.30	121.600	0.073	51.0	0.0	0.0	60.0	8.400
0.00049769	4.30	121.600	0.073	0.00	0.000	3.27	0.261	4.30	121.70	0.075	4.30	121.600	0.072	51.0	0.0	0.0	60.0	8.400
0.00050926	4.20	121.500	0.072	0.00	0.000	3.25	0.260	4.30	121.70	0.075	4.20	121.100	0.072	50.0	0.0	0.0	60.0	8.400
0.00052083	4.20	121.600	0.073	0.00	0.000	3.23	0.258	4.20	121.60	0.075	4.20	121.400	0.072	50.0	0.0	0.0	60.0	8.400
0.00053241	4.20	121.600	0.075	0.00	0.000	3.21	0.256	4.20	121.60	0.075	4.20	121.500	0.073	50.0	0.0	0.0	59.9	8.400

